Aseguradora,Plan,Edad,Sexo,Precio_Sano,Precio_Cronico
Rímac Seguros,Oro - Plan Red,6,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,7,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,8,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,9,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,10,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,11,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,12,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,13,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,14,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,15,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,16,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,17,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,18,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,19,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,20,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,21,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,22,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,23,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,24,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,25,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,26,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,27,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,28,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,29,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,30,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,31,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,32,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,33,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,34,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,35,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,36,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,37,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,38,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,39,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,40,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,41,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,42,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,43,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,44,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,45,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,46,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,47,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,48,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,49,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,50,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,51,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,52,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,53,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,54,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,55,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,56,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,57,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,58,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,59,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,60,Ambos,12550.0,12550.0
Rímac Seguros,Oro - Plan Red,61,Ambos,14058.0,14058.0
Rímac Seguros,Oro - Plan Red,62,Ambos,14712.0,14712.0
Rímac Seguros,Oro - Plan Red,63,Ambos,15122.0,15122.0
Rímac Seguros,Oro - Plan Red,64,Ambos,15449.0,15449.0
Rímac Seguros,Oro - Plan Red,65,Ambos,15844.0,15844.0
Rímac Seguros,Oro - Plan Red,66,Ambos,16158.0,16158.0
Rímac Seguros,Oro - Plan Red,67,Ambos,16539.0,16539.0
Rímac Seguros,Oro - Plan Red,68,Ambos,16954.0,16954.0
Rímac Seguros,Oro - Plan Red,69,Ambos,17825.0,17825.0
Rímac Seguros,Oro - Plan Red,70,Ambos,18579.0,18579.0
Rímac Seguros,Oro - Plan Red,71,Ambos,19205.0,19205.0
Rímac Seguros,Oro - Plan Red,72,Ambos,19205.0,19205.0
Rímac Seguros,Oro - Plan Red,73,Ambos,19205.0,19205.0
Rímac Seguros,Oro - Plan Red,74,Ambos,19205.0,19205.0
Rímac Seguros,Oro - Plan Red,75,Ambos,19205.0,19205.0
Rímac Seguros,Oro - Plan Red,76,Ambos,20387.0,20387.0
Rímac Seguros,Oro - Plan Red,77,Ambos,20387.0,20387.0
Rímac Seguros,Oro - Plan Red,78,Ambos,20387.0,20387.0
Rímac Seguros,Oro - Plan Red,79,Ambos,20387.0,20387.0
Rímac Seguros,Oro - Plan Red,80,Ambos,20387.0,20387.0
Rímac Seguros,Oro - Plan Red,81,Ambos,21156.0,21156.0
Rímac Seguros,Oro - Plan Completo,0,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,1,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,2,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,3,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,4,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,5,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,6,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,7,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,8,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,9,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,10,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,11,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,12,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,13,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,14,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,15,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,16,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,17,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,18,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,19,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,20,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,21,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,22,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,23,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,24,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,25,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,26,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,27,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,28,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,29,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,30,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,31,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,32,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,33,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,34,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,35,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,36,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,37,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,38,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,39,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,40,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,41,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,42,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,43,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,44,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,45,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,46,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,47,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,48,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,49,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,50,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,51,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,52,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,53,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,54,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,55,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,56,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,57,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,58,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,59,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Completo,60,Ambos,13749.0,13749.0
Rímac Seguros,Oro - Plan Completo,61,Ambos,15513.0,15513.0
Rímac Seguros,Oro - Plan Completo,62,Ambos,15901.0,15901.0
Rímac Seguros,Oro - Plan Completo,63,Ambos,16421.0,16421.0
Rímac Seguros,Oro - Plan Completo,64,Ambos,16819.0,16819.0
Rímac Seguros,Oro - Plan Completo,65,Ambos,179298.0,179298.0
Rímac Seguros,Oro - Plan Completo,66,Ambos,18716.0,18716.0
Rímac Seguros,Oro - Plan Completo,67,Ambos,19369.0,19369.0
Rímac Seguros,Oro - Plan Completo,68,Ambos,20011.0,20011.0
Rímac Seguros,Oro - Plan Completo,69,Ambos,20389.0,20389.0
Rímac Seguros,Oro - Plan Completo,70,Ambos,21154.0,21154.0
Rímac Seguros,Oro - Plan Completo,71,Ambos,21154.0,21154.0
Rímac Seguros,Oro - Plan Completo,72,Ambos,21154.0,21154.0
Rímac Seguros,Oro - Plan Completo,73,Ambos,21154.0,21154.0
Rímac Seguros,Oro - Plan Completo,74,Ambos,21154.0,21154.0
Rímac Seguros,Oro - Plan Completo,75,Ambos,21154.0,21154.0
Rímac Seguros,Oro - Plan Completo,76,Ambos,23938.0,23938.0
Rímac Seguros,Oro - Plan Completo,77,Ambos,23938.0,23938.0
Rímac Seguros,Oro - Plan Completo,78,Ambos,23938.0,23938.0
Rímac Seguros,Oro - Plan Completo,79,Ambos,23938.0,23938.0
Rímac Seguros,Oro - Plan Completo,80,Ambos,23938.0,23938.0
Rímac Seguros,Oro - Plan Completo,81,Ambos,25560.0,25560.0
Pacífico Seguros,Esencial,0,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,1,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,2,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,3,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,4,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,5,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,6,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,7,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,8,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,9,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,10,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,11,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,12,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,13,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,14,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,15,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,16,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,17,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,18,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,19,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,20,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,21,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,22,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,23,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,24,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,25,Ambos,2570.0,2570.0
Pacífico Seguros,Esencial,26,Ambos,2694.0,2694.0
Pacífico Seguros,Esencial,27,Ambos,2693.0,2693.0
Pacífico Seguros,Esencial,28,Ambos,2693.0,2693.0
Pacífico Seguros,Esencial,29,Ambos,2693.0,2693.0
Pacífico Seguros,Esencial,30,Ambos,2694.0,2694.0
Pacífico Seguros,Esencial,31,Ambos,2984.0,2984.0
Pacífico Seguros,Esencial,32,Ambos,2985.0,2985.0
Pacífico Seguros,Esencial,33,Ambos,2985.0,2985.0
Pacífico Seguros,Esencial,34,Ambos,2985.0,2985.0
Pacífico Seguros,Esencial,35,Ambos,2985.0,2985.0
Pacífico Seguros,Esencial,36,Ambos,3131.0,3131.0
Pacífico Seguros,Esencial,37,Ambos,3131.0,3131.0
Pacífico Seguros,Esencial,38,Ambos,3131.0,3131.0
Pacífico Seguros,Esencial,39,Ambos,3131.0,3131.0
Pacífico Seguros,Esencial,40,Ambos,3131.0,3131.0
Pacífico Seguros,Esencial,41,Ambos,3378.0,3378.0
Pacífico Seguros,Esencial,42,Ambos,3598.0,3598.0
Pacífico Seguros,Esencial,43,Ambos,3745.0,3745.0
Pacífico Seguros,Esencial,44,Ambos,3892.0,3892.0
Pacífico Seguros,Esencial,45,Ambos,4039.0,4039.0
Pacífico Seguros,Esencial,46,Ambos,4185.0,4185.0
Pacífico Seguros,Esencial,47,Ambos,4333.0,4333.0
Pacífico Seguros,Esencial,48,Ambos,4479.0,4479.0
Pacífico Seguros,Esencial,49,Ambos,4700.0,4700.0
Pacífico Seguros,Esencial,50,Ambos,4919.0,4919.0
Pacífico Seguros,Esencial,51,Ambos,5140.0,5140.0
Pacífico Seguros,Esencial,52,Ambos,5580.0,5580.0
Pacífico Seguros,Esencial,53,Ambos,6021.0,6021.0
Pacífico Seguros,Esencial,54,Ambos,6462.0,6462.0
Pacífico Seguros,Esencial,55,Ambos,6902.0,6902.0
Pacífico Seguros,Esencial,56,Ambos,7344.0,7344.0
Pacífico Seguros,Esencial,57,Ambos,7858.0,7858.0
Pacífico Seguros,Esencial,58,Ambos,8371.0,8371.0
Pacífico Seguros,Esencial,59,Ambos,8885.0,8885.0
Pacífico Seguros,Esencial,60,Ambos,9326.0,9326.0
Pacífico Seguros,Esencial,61,Ambos,0.0,0.0
Pacífico Seguros,Esencial,62,Ambos,0.0,0.0
Pacífico Seguros,Esencial,63,Ambos,0.0,0.0
Pacífico Seguros,Esencial,64,Ambos,0.0,0.0
Pacífico Seguros,Esencial,65,Ambos,0.0,0.0
Pacífico Seguros,Esencial,66,Ambos,0.0,0.0
Pacífico Seguros,Esencial,67,Ambos,0.0,0.0
Pacífico Seguros,Esencial,68,Ambos,0.0,0.0
Pacífico Seguros,Esencial,69,Ambos,0.0,0.0
Pacífico Seguros,Esencial,70,Ambos,0.0,0.0
Pacífico Seguros,Esencial,71,Ambos,0.0,0.0
Pacífico Seguros,Esencial,72,Ambos,0.0,0.0
Pacífico Seguros,Esencial,73,Ambos,0.0,0.0
Pacífico Seguros,Esencial,74,Ambos,0.0,0.0
Pacífico Seguros,Esencial,75,Ambos,0.0,0.0
Pacífico Seguros,Esencial,76,Ambos,0.0,0.0
Pacífico Seguros,Esencial,77,Ambos,0.0,0.0
Pacífico Seguros,Esencial,78,Ambos,0.0,0.0
Pacífico Seguros,Esencial,79,Ambos,0.0,0.0
Pacífico Seguros,Esencial,80,Ambos,0.0,0.0
Pacífico Seguros,Esencial,81,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,0,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,1,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,2,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,3,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,4,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,5,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,6,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,7,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,8,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,9,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,10,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,11,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,12,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,13,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,14,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,15,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,16,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,17,Ambos,3010.0,3010.0
Pacífico Seguros,Esencial Plus,18,Ambos,3084.0,3084.0
Pacífico Seguros,Esencial Plus,19,Ambos,3084.0,3084.0
Pacífico Seguros,Esencial Plus,20,Ambos,3084.0,3084.0
Pacífico Seguros,Esencial Plus,21,Ambos,3084.0,3084.0
Pacífico Seguros,Esencial Plus,22,Ambos,3084.0,3084.0
Pacífico Seguros,Esencial Plus,23,Ambos,3084.0,3084.0
Pacífico Seguros,Esencial Plus,24,Ambos,3084.0,3084.0
Pacífico Seguros,Esencial Plus,25,Ambos,3084.0,3084.0
Pacífico Seguros,Esencial Plus,26,Ambos,3204.0,3204.0
Pacífico Seguros,Esencial Plus,27,Ambos,3276.0,3276.0
Pacífico Seguros,Esencial Plus,28,Ambos,3305.0,3305.0
Pacífico Seguros,Esencial Plus,29,Ambos,3350.0,3350.0
Pacífico Seguros,Esencial Plus,30,Ambos,3378.0,3378.0
Pacífico Seguros,Esencial Plus,31,Ambos,3422.0,3422.0
Pacífico Seguros,Esencial Plus,32,Ambos,3495.0,3495.0
Pacífico Seguros,Esencial Plus,33,Ambos,3567.0,3567.0
Pacífico Seguros,Esencial Plus,34,Ambos,3640.0,3640.0
Pacífico Seguros,Esencial Plus,35,Ambos,3714.0,3714.0
Pacífico Seguros,Esencial Plus,36,Ambos,3786.0,3786.0
Pacífico Seguros,Esencial Plus,37,Ambos,3859.0,3859.0
Pacífico Seguros,Esencial Plus,38,Ambos,3931.0,3931.0
Pacífico Seguros,Esencial Plus,39,Ambos,4005.0,4005.0
Pacífico Seguros,Esencial Plus,40,Ambos,4078.0,4078.0
Pacífico Seguros,Esencial Plus,41,Ambos,4333.0,4333.0
Pacífico Seguros,Esencial Plus,42,Ambos,4552.0,4552.0
Pacífico Seguros,Esencial Plus,43,Ambos,4729.0,4729.0
Pacífico Seguros,Esencial Plus,44,Ambos,4876.0,4876.0
Pacífico Seguros,Esencial Plus,45,Ambos,5022.0,5022.0
Pacífico Seguros,Esencial Plus,46,Ambos,5170.0,5170.0
Pacífico Seguros,Esencial Plus,47,Ambos,5316.0,5316.0
Pacífico Seguros,Esencial Plus,48,Ambos,5610.0,5610.0
Pacífico Seguros,Esencial Plus,49,Ambos,5992.0,5992.0
Pacífico Seguros,Esencial Plus,50,Ambos,6388.0,6388.0
Pacífico Seguros,Esencial Plus,51,Ambos,6756.0,6756.0
Pacífico Seguros,Esencial Plus,52,Ambos,7122.0,7122.0
Pacífico Seguros,Esencial Plus,53,Ambos,7489.0,7489.0
Pacífico Seguros,Esencial Plus,54,Ambos,7931.0,7931.0
Pacífico Seguros,Esencial Plus,55,Ambos,8370.0,8370.0
Pacífico Seguros,Esencial Plus,56,Ambos,8813.0,8813.0
Pacífico Seguros,Esencial Plus,57,Ambos,9252.0,9252.0
Pacífico Seguros,Esencial Plus,58,Ambos,9840.0,9840.0
Pacífico Seguros,Esencial Plus,59,Ambos,10428.0,10428.0
Pacífico Seguros,Esencial Plus,60,Ambos,12629.0,12629.0
Pacífico Seguros,Esencial Plus,61,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,62,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,63,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,64,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,65,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,66,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,67,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,68,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,69,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,70,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,71,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,72,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,73,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,74,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,75,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,76,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,77,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,78,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,79,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,80,Ambos,0.0,0.0
Pacífico Seguros,Esencial Plus,81,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,0,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,1,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,2,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,3,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,4,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,5,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,6,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,7,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,8,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,9,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,10,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,11,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,12,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,13,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,14,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,15,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,16,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,17,Ambos,4083.0,4083.0
Pacífico Seguros,Multisalud Base,18,Ambos,4165.0,4165.0
Pacífico Seguros,Multisalud Base,19,Ambos,4165.0,4165.0
Pacífico Seguros,Multisalud Base,20,Ambos,4165.0,4165.0
Pacífico Seguros,Multisalud Base,21,Ambos,4165.0,4165.0
Pacífico Seguros,Multisalud Base,22,Ambos,4165.0,4165.0
Pacífico Seguros,Multisalud Base,23,Ambos,4165.0,4165.0
Pacífico Seguros,Multisalud Base,24,Ambos,4165.0,4165.0
Pacífico Seguros,Multisalud Base,25,Ambos,4165.0,4165.0
Pacífico Seguros,Multisalud Base,26,Ambos,4212.0,4212.0
Pacífico Seguros,Multisalud Base,27,Ambos,4327.0,4327.0
Pacífico Seguros,Multisalud Base,28,Ambos,4500.0,4500.0
Pacífico Seguros,Multisalud Base,29,Ambos,4643.0,4643.0
Pacífico Seguros,Multisalud Base,30,Ambos,4669.0,4669.0
Pacífico Seguros,Multisalud Base,31,Ambos,4713.0,4713.0
Pacífico Seguros,Multisalud Base,32,Ambos,4739.0,4739.0
Pacífico Seguros,Multisalud Base,33,Ambos,4749.0,4749.0
Pacífico Seguros,Multisalud Base,34,Ambos,4756.0,4756.0
Pacífico Seguros,Multisalud Base,35,Ambos,4779.0,4779.0
Pacífico Seguros,Multisalud Base,36,Ambos,4814.0,4814.0
Pacífico Seguros,Multisalud Base,37,Ambos,4860.0,4860.0
Pacífico Seguros,Multisalud Base,38,Ambos,4872.0,4872.0
Pacífico Seguros,Multisalud Base,39,Ambos,4898.0,4898.0
Pacífico Seguros,Multisalud Base,40,Ambos,4988.0,4988.0
Pacífico Seguros,Multisalud Base,41,Ambos,5249.0,5249.0
Pacífico Seguros,Multisalud Base,42,Ambos,5682.0,5682.0
Pacífico Seguros,Multisalud Base,43,Ambos,6071.0,6071.0
Pacífico Seguros,Multisalud Base,44,Ambos,6461.0,6461.0
Pacífico Seguros,Multisalud Base,45,Ambos,6462.0,6462.0
Pacífico Seguros,Multisalud Base,46,Ambos,7239.0,7239.0
Pacífico Seguros,Multisalud Base,47,Ambos,7472.0,7472.0
Pacífico Seguros,Multisalud Base,48,Ambos,8498.0,8498.0
Pacífico Seguros,Multisalud Base,49,Ambos,8999.0,8999.0
Pacífico Seguros,Multisalud Base,50,Ambos,9498.0,9498.0
Pacífico Seguros,Multisalud Base,51,Ambos,9998.0,9998.0
Pacífico Seguros,Multisalud Base,52,Ambos,10497.0,10497.0
Pacífico Seguros,Multisalud Base,53,Ambos,10998.0,10998.0
Pacífico Seguros,Multisalud Base,54,Ambos,11498.0,11498.0
Pacífico Seguros,Multisalud Base,55,Ambos,11997.0,11997.0
Pacífico Seguros,Multisalud Base,56,Ambos,12664.0,12664.0
Pacífico Seguros,Multisalud Base,57,Ambos,13497.0,13497.0
Pacífico Seguros,Multisalud Base,58,Ambos,14330.0,14330.0
Pacífico Seguros,Multisalud Base,59,Ambos,15163.0,15163.0
Pacífico Seguros,Multisalud Base,60,Ambos,16830.0,16830.0
Pacífico Seguros,Multisalud Base,61,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,62,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,63,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,64,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,65,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,66,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,67,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,68,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,69,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,70,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,71,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,72,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,73,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,74,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,75,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,76,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,77,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,78,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,79,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,80,Ambos,0.0,0.0
Pacífico Seguros,Multisalud Base,81,Ambos,0.0,0.0
Pacífico Seguros,Red Preferente,0,Ambos,4898.0,4898.0
Pacífico Seguros,Red Preferente,1,Ambos,4898.0,4898.0
Pacífico Seguros,Red Preferente,2,Ambos,4898.0,4898.0
Pacífico Seguros,Red Preferente,3,Ambos,4898.0,4898.0
Pacífico Seguros,Red Preferente,4,Ambos,4898.0,4898.0
